"source","source_incident_id","occurred_at","fetched_at","lat","lon","nature","disposition","address","city","geocoded_at","geocode_quality","status","raw","geocode_attempts","geocode_locked_by","geocode_locked_at","last_changed"
"lee_county","26-352959","2026-07-01 17:07:15+00","2026-07-04 16:53:21.584937+00",26.60827488994,-81.635941967588,"SHOTS FIRED","10-GONE ON ARRIVAL","212 JEFFERSON DR","LEHIGH ACRES","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-352959"", ""city"": ""LEHIGH ACRES"", ""nature"": ""SHOTS FIRED"", ""address"": ""212 JEFFERSON DR"", ""disposition"": ""10-GONE ON ARRIVAL"", ""occuredDate"": ""2026-07-01 13:07:15.0000000"", ""incidentNumber"": ""26-352959""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-352951","2026-07-01 17:03:00+00","2026-07-04 16:53:21.584937+00",26.6833164,-81.875206,"RECOVER VEHICLE","08-REPORT TAKEN","BAYSHORE RD / OLD BRIDGE RD","NORTH FORT MYERS","2026-07-04 18:03:48.714394+00","overpass:intersection",,"{""id"": ""26-352951"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""RECOVER VEHICLE"", ""address"": ""BAYSHORE RD / OLD BRIDGE RD"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-07-01 13:03:00.0000000"", ""incidentNumber"": ""26-352951""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-352943","2026-07-01 17:01:00+00","2026-07-04 16:53:21.584937+00",26.720247396018,-81.902936049277,"DEATH INVESTIGATION","15-WRITTEN DOCUMENTATION NON UCR","3988 SABAL SPRINGS BLVD","NORTH FORT MYERS","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-352943"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""DEATH INVESTIGATION"", ""address"": ""3988 SABAL SPRINGS BLVD"", ""disposition"": ""15-WRITTEN DOCUMENTATION NON UCR"", ""occuredDate"": ""2026-07-01 13:01:00.0000000"", ""incidentNumber"": ""26-352943""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-352874","2026-07-01 16:32:03+00","2026-07-04 16:53:21.584937+00",26.636534371248,-81.616731660316,"FRAUD","08-REPORT TAKEN","1016 MAPLE AVE N","LEHIGH ACRES","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-352874"", ""city"": ""LEHIGH ACRES"", ""nature"": ""FRAUD"", ""address"": ""1016 MAPLE AVE N"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-07-01 12:32:03.0000000"", ""incidentNumber"": ""26-352874""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-352804","2026-07-01 15:52:31+00","2026-07-04 16:53:21.584937+00",,,"ANIMAL","10-GONE ON ARRIVAL","OLD 41 RD / TERRY ST","BONITA SPRINGS",,,,"{""id"": ""26-352804"", ""city"": ""BONITA SPRINGS"", ""nature"": ""ANIMAL"", ""address"": ""OLD 41 RD / TERRY ST"", ""disposition"": ""10-GONE ON ARRIVAL"", ""occuredDate"": ""2026-07-01 11:52:31.0000000"", ""incidentNumber"": ""26-352804""}",3,"tolga_ec2_2","2026-07-04 22:01:13.721051+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-352773","2026-07-01 15:38:52+00","2026-07-04 16:53:21.584937+00",26.689756558539,-81.775630284739,"SHOTS FIRED","10-GONE ON ARRIVAL","3710 LITTLE CREEK DR","FORT MYERS","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-352773"", ""city"": ""FORT MYERS"", ""nature"": ""SHOTS FIRED"", ""address"": ""3710 LITTLE CREEK DR"", ""disposition"": ""10-GONE ON ARRIVAL"", ""occuredDate"": ""2026-07-01 11:38:52.0000000"", ""incidentNumber"": ""26-352773""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-352747","2026-07-01 15:27:33+00","2026-07-04 16:53:21.584937+00",26.541956208653,-81.872217136903,"THEFT MISD","08-REPORT TAKEN","7051 CYPRESS TER","FORT MYERS","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-352747"", ""city"": ""FORT MYERS"", ""nature"": ""THEFT MISD"", ""address"": ""7051 CYPRESS TER"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-07-01 11:27:33.0000000"", ""incidentNumber"": ""26-352747""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-352655","2026-07-01 14:51:18+00","2026-07-04 16:53:21.584937+00",26.694866333006,-81.730611671008,"DISTURBANCE","05-HANDLED BY DEPUTY","12764 FAIRWAY COVE CT","FORT MYERS","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-352655"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""12764 FAIRWAY COVE CT"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 10:51:18.0000000"", ""incidentNumber"": ""26-352655""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-352649","2026-07-01 14:48:57+00","2026-07-04 16:53:21.584937+00",26.597081619311,-81.740189738381,"DISTURBANCE","05-HANDLED BY DEPUTY","4884 30TH ST SW","LEHIGH ACRES","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-352649"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""4884 30TH ST SW"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 10:48:57.0000000"", ""incidentNumber"": ""26-352649""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-352613","2026-07-01 14:35:00+00","2026-07-04 16:53:21.584937+00",26.720106844039,-81.826072995065,"STOLEN LICENSE PLATE/DECAL","08-REPORT TAKEN","17550 EAST ST","NORTH FORT MYERS","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-352613"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""STOLEN LICENSE PLATE/DECAL"", ""address"": ""17550 EAST ST"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-07-01 10:35:00.0000000"", ""incidentNumber"": ""26-352613""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-352604","2026-07-01 14:31:29+00","2026-07-04 16:53:21.584937+00",26.685524485124,-81.885008680019,"HARASSMENT","11-CONDITION CORRECTED","1895 N TAMIAMI TRL","NORTH FORT MYERS","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-352604"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""HARASSMENT"", ""address"": ""1895 N TAMIAMI TRL"", ""disposition"": ""11-CONDITION CORRECTED"", ""occuredDate"": ""2026-07-01 10:31:29.0000000"", ""incidentNumber"": ""26-352604""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-352581","2026-07-01 14:20:16+00","2026-07-04 16:53:21.584937+00",,,"ANIMAL","05-HANDLED BY DEPUTY","OWEN AVE / 28TH ST","LEHIGH ACRES",,,,"{""id"": ""26-352581"", ""city"": ""LEHIGH ACRES"", ""nature"": ""ANIMAL"", ""address"": ""OWEN AVE / 28TH ST"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 10:20:16.0000000"", ""incidentNumber"": ""26-352581""}",3,"tolga_ec2_2","2026-07-04 22:01:13.721051+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-352565","2026-07-01 14:14:27+00","2026-07-04 16:53:21.584937+00",26.6754031683,-81.696291233043,"DEATH INVESTIGATION","08-REPORT TAKEN","3709 TRACY ST","FORT MYERS","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-352565"", ""city"": ""FORT MYERS"", ""nature"": ""DEATH INVESTIGATION"", ""address"": ""3709 TRACY ST"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-07-01 10:14:27.0000000"", ""incidentNumber"": ""26-352565""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-352541","2026-07-01 14:07:03+00","2026-07-04 16:53:21.584937+00",26.614448685324,-81.654126219963,"DISTURBANCE","05-HANDLED BY DEPUTY","1350 LEE BLVD","LEHIGH ACRES","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-352541"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""1350 LEE BLVD"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 10:07:03.0000000"", ""incidentNumber"": ""26-352541""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-352535","2026-07-01 14:06:15+00","2026-07-04 16:53:21.584937+00",26.611667093257,-81.867319966258,"RECOVER GUN","15-WRITTEN DOCUMENTATION NON UCR","2122 CARRELL RD","FORT MYERS","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-352535"", ""city"": ""FORT MYERS"", ""nature"": ""RECOVER GUN"", ""address"": ""2122 CARRELL RD"", ""disposition"": ""15-WRITTEN DOCUMENTATION NON UCR"", ""occuredDate"": ""2026-07-01 10:06:15.0000000"", ""incidentNumber"": ""26-352535""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-352447","2026-07-01 13:38:20+00","2026-07-04 16:53:21.584937+00",26.720464886172,-81.869971606257,"DISTURBANCE","05-HANDLED BY DEPUTY","8306 MCDANIEL DR","NORTH FORT MYERS","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-352447"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""8306 MCDANIEL DR"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 09:38:20.0000000"", ""incidentNumber"": ""26-352447""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-352219","2026-07-01 11:57:00+00","2026-07-04 16:53:21.584937+00",26.558970925597,-81.8693412601,"DEATH INVESTIGATION","08-REPORT TAKEN","2147 FLORA AVE","FORT MYERS","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-352219"", ""city"": ""FORT MYERS"", ""nature"": ""DEATH INVESTIGATION"", ""address"": ""2147 FLORA AVE"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-07-01 07:57:00.0000000"", ""incidentNumber"": ""26-352219""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-352084","2026-07-01 10:51:25+00","2026-07-04 16:53:21.584937+00",26.563882127511,-81.604698598242,"DISTURBANCE","05-HANDLED BY DEPUTY","639 BELL BLVD S","LEHIGH ACRES","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-352084"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""639 BELL BLVD S"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 06:51:25.0000000"", ""incidentNumber"": ""26-352084""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-352082","2026-07-01 10:51:17+00","2026-07-04 16:53:21.584937+00",26.572744782841,-81.644400275107,"DISTURBANCE","05-HANDLED BY DEPUTY","449 PETITE AVE","LEHIGH ACRES","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-352082"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""449 PETITE AVE"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 06:51:17.0000000"", ""incidentNumber"": ""26-352082""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-352002","2026-07-01 09:13:01+00","2026-07-04 16:53:21.584937+00",26.641687320291,-81.718600372549,"DISTURBANCE","15-WRITTEN DOCUMENTATION NON UCR","1193 BROOKLANDS DR","FORT MYERS","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-352002"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""1193 BROOKLANDS DR"", ""disposition"": ""15-WRITTEN DOCUMENTATION NON UCR"", ""occuredDate"": ""2026-07-01 05:13:01.0000000"", ""incidentNumber"": ""26-352002""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-351995","2026-07-01 09:00:15+00","2026-07-04 16:53:21.584937+00",26.503581836056,-81.914162671868,"ASSAULT/BATTERY","08-REPORT TAKEN","9981 SOUTH HEALTHPARK DR","FORT MYERS","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-351995"", ""city"": ""FORT MYERS"", ""nature"": ""ASSAULT/BATTERY"", ""address"": ""9981 SOUTH HEALTHPARK DR"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-07-01 05:00:15.0000000"", ""incidentNumber"": ""26-351995""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-351945","2026-07-01 07:48:33+00","2026-07-04 04:53:21.577713+00",26.586183298949,-81.64308543444,"DISTURBANCE","05-HANDLED BY DEPUTY","425 CACTUS CIR","LEHIGH ACRES","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351945"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""425 CACTUS CIR"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 03:48:33.0000000"", ""incidentNumber"": ""26-351945""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351874","2026-07-01 05:55:43+00","2026-07-04 04:53:21.577713+00",26.572714037819,-81.87180149023,"DISTURBANCE","10-GONE ON ARRIVAL","11485 CLEVELAND","FORT MYERS","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351874"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""11485 CLEVELAND"", ""disposition"": ""10-GONE ON ARRIVAL"", ""occuredDate"": ""2026-07-01 01:55:43.0000000"", ""incidentNumber"": ""26-351874""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351861","2026-07-01 05:24:43+00","2026-07-04 04:53:21.577713+00",26.659876021082,-81.802447576528,"DISTURBANCE","05-HANDLED BY DEPUTY","5886 ENTERPRISE PKWY","FORT MYERS","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351861"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""5886 ENTERPRISE PKWY"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 01:24:43.0000000"", ""incidentNumber"": ""26-351861""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351816","2026-07-01 04:42:56+00","2026-07-04 04:53:21.577713+00",26.351494199546,-81.784487988814,"DOMESTIC VIOLENCE","01-ARREST","10134 SUNSHINE DR","BONITA SPRINGS","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351816"", ""city"": ""BONITA SPRINGS"", ""nature"": ""DOMESTIC VIOLENCE"", ""address"": ""10134 SUNSHINE DR"", ""disposition"": ""01-ARREST"", ""occuredDate"": ""2026-07-01 00:42:56.0000000"", ""incidentNumber"": ""26-351816""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351809","2026-07-01 04:37:23+00","2026-07-04 04:53:21.577713+00",26.703711366893,-81.755680103958,"DISTURBANCE","05-HANDLED BY DEPUTY","12205 FIRST ST","FORT MYERS","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351809"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""12205 FIRST ST"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 00:37:23.0000000"", ""incidentNumber"": ""26-351809""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351671","2026-07-01 02:47:13+00","2026-07-04 04:53:21.577713+00",26.699267468651,-81.721492085673,"DISTURBANCE","05-HANDLED BY DEPUTY","14209 OVIEDO PL","FORT MYERS","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351671"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""14209 OVIEDO PL"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 22:47:13.0000000"", ""incidentNumber"": ""26-351671""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351641","2026-07-01 02:16:53+00","2026-07-04 04:53:21.577713+00",,,"DISTURBANCE","05-HANDLED BY DEPUTY","STONEYBROOK GOLF BLVD / MIROMAR SQUARE BLVD","ESTERO",,,,"{""id"": ""26-351641"", ""city"": ""ESTERO"", ""nature"": ""DISTURBANCE"", ""address"": ""STONEYBROOK GOLF BLVD / MIROMAR SQUARE BLVD"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 22:16:53.0000000"", ""incidentNumber"": ""26-351641""}",3,"tolga_ec2_2","2026-07-04 10:00:51.163305+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351638","2026-07-01 02:14:31+00","2026-07-04 04:53:21.577713+00",26.580167955082,-81.691896235812,"DISTURBANCE","05-HANDLED BY DEPUTY","3607 36TH ST SW","LEHIGH ACRES","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351638"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""3607 36TH ST SW"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 22:14:31.0000000"", ""incidentNumber"": ""26-351638""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351607","2026-07-01 01:54:42+00","2026-07-04 04:53:21.577713+00",26.597595869361,-81.733512382386,"DISTURBANCE","15-WRITTEN DOCUMENTATION NON UCR","2420 MANSFIELD AVE S","LEHIGH ACRES","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351607"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""2420 MANSFIELD AVE S"", ""disposition"": ""15-WRITTEN DOCUMENTATION NON UCR"", ""occuredDate"": ""2026-06-30 21:54:42.0000000"", ""incidentNumber"": ""26-351607""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351576","2026-07-01 01:37:26+00","2026-07-04 04:53:21.577713+00",26.609542892742,-81.722521009037,"DISTURBANCE","15-WRITTEN DOCUMENTATION NON UCR","221 IVAN AVE S","LEHIGH ACRES","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351576"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""221 IVAN AVE S"", ""disposition"": ""15-WRITTEN DOCUMENTATION NON UCR"", ""occuredDate"": ""2026-06-30 21:37:26.0000000"", ""incidentNumber"": ""26-351576""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351574","2026-07-01 01:36:44+00","2026-07-04 04:53:21.577713+00",26.624294492655,-81.680407383831,"DOMESTIC VIOLENCE","08-REPORT TAKEN","3210 12TH ST W","LEHIGH ACRES","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351574"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DOMESTIC VIOLENCE"", ""address"": ""3210 12TH ST W"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-30 21:36:44.0000000"", ""incidentNumber"": ""26-351574""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351492","2026-07-01 00:52:59+00","2026-07-04 04:53:21.577713+00",26.684919827273,-81.8922697843,"DISTURBANCE","05-HANDLED BY DEPUTY","239 CLARK ST","NORTH FORT MYERS","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351492"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""239 CLARK ST"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 20:52:59.0000000"", ""incidentNumber"": ""26-351492""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351451","2026-07-01 00:30:48+00","2026-07-04 04:53:21.577713+00",26.659861361541,-81.674146832066,"HARASSMENT","05-HANDLED BY DEPUTY","2914 48TH ST W","LEHIGH ACRES","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351451"", ""city"": ""LEHIGH ACRES"", ""nature"": ""HARASSMENT"", ""address"": ""2914 48TH ST W"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 20:30:48.0000000"", ""incidentNumber"": ""26-351451""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351441","2026-07-01 00:23:12+00","2026-07-04 04:53:21.577713+00",26.663474731628,-81.757669726221,"DISTURBANCE","05-HANDLED BY DEPUTY","5561 PANGOLA RD","FORT MYERS","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351441"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""5561 PANGOLA RD"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 20:23:12.0000000"", ""incidentNumber"": ""26-351441""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351430","2026-07-01 00:18:25+00","2026-07-04 04:53:21.577713+00",26.600695692068,-81.608985433848,"DOMESTIC VIOLENCE","08-REPORT TAKEN","1405 FORD CIR","LEHIGH ACRES","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351430"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DOMESTIC VIOLENCE"", ""address"": ""1405 FORD CIR"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-30 20:18:25.0000000"", ""incidentNumber"": ""26-351430""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351388","2026-07-01 00:00:48+00","2026-07-04 04:53:21.577713+00",26.597820380183,-81.719385894119,"SHOTS FIRED","05-HANDLED BY DEPUTY","1515 HIGHTOWER AVE S","LEHIGH ACRES","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351388"", ""city"": ""LEHIGH ACRES"", ""nature"": ""SHOTS FIRED"", ""address"": ""1515 HIGHTOWER AVE S"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 20:00:48.0000000"", ""incidentNumber"": ""26-351388""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351376","2026-06-30 23:55:32+00","2026-07-04 04:53:21.577713+00",26.676446103273,-81.677066521833,"HARASSMENT","05-HANDLED BY DEPUTY","3016 65TH ST W","LEHIGH ACRES","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351376"", ""city"": ""LEHIGH ACRES"", ""nature"": ""HARASSMENT"", ""address"": ""3016 65TH ST W"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 19:55:32.0000000"", ""incidentNumber"": ""26-351376""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351345","2026-06-30 23:39:00+00","2026-07-04 04:53:21.577713+00",26.51100174529,-81.913874016602,"DEATH INVESTIGATION","08-REPORT TAKEN","9461 HEALTHPARK CIR","FORT MYERS","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351345"", ""city"": ""FORT MYERS"", ""nature"": ""DEATH INVESTIGATION"", ""address"": ""9461 HEALTHPARK CIR"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-30 19:39:00.0000000"", ""incidentNumber"": ""26-351345""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351299","2026-06-30 23:15:50+00","2026-07-04 04:53:21.577713+00",26.70449676566,-81.723110319077,"DISTURBANCE","05-HANDLED BY DEPUTY","15517 SPRING LINE LN","FORT MYERS","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351299"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""15517 SPRING LINE LN"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 19:15:50.0000000"", ""incidentNumber"": ""26-351299""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351288","2026-06-30 23:09:38+00","2026-07-04 04:53:21.577713+00",26.617258134639,-81.667755555816,"BURGLARY - CONV","08-REPORT TAKEN","2710 LEE BLVD","LEHIGH ACRES","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351288"", ""city"": ""LEHIGH ACRES"", ""nature"": ""BURGLARY - CONV"", ""address"": ""2710 LEE BLVD"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-30 19:09:38.0000000"", ""incidentNumber"": ""26-351288""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351238","2026-06-30 22:26:16+00","2026-07-04 04:53:21.577713+00",26.513131651167,-81.904187480082,"DISTURBANCE","05-HANDLED BY DEPUTY","15241 SONOMA DR","FORT MYERS","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351238"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""15241 SONOMA DR"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 18:26:16.0000000"", ""incidentNumber"": ""26-351238""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
